id,x,y,age,speed
0,1107.4916659792611,532.3732044733242,0.8128017771697954,1.2601027310099548
1,1069.4018418629478,973.1460759773144,0.7293702930422191,2.0617264596819225
2,884.5484570991794,1127.4929367664229,0.48170917250053313,2.23800850637754
3,833.3257026049527,893.6827559321699,0.11560829629237618,2.8316526712806205
4,1331.032581381324,941.2566834888004,0.44395056472323957,3.6020540453384795
5,764.2125417931904,511.06118875822733,0.7701757529783607,1.0658657179439457
6,565.1483800676651,806.9767675375738,0.7327595166043318,0.8248587189931025
7,670.3738980892358,1254.9903962228525,0.27238349440013154,2.428086810411053
8,1006.0982467946513,1051.089305391147,0.2796388865475104,4.632686087541258
9,964.413398063931,1032.9773131902223,0.2508159895193929,3.5976378334249266
10,626.581293205021,1259.7172038966678,0.6734975722128766,1.3147484392210897
11,988.6545053908964,770.1104475880188,0.23163502418607262,5.106634897508069
12,1101.9840024266625,979.1342004671255,0.8338897709862277,1.5750068225490101
13,1097.7165573264706,998.6647651313299,0.24805204022423766,3.8703696740051283
14,1102.4861110116374,983.4506427488573,0.7499219033638239,1.6652249122050191
15,1060.3764735651148,1074.9983738541625,0.8386996669657008,0.6845548827563471
16,725.2038362267315,878.2061165193039,0.17648670024327945,4.537468657662465
17,931.155853862285,943.9105797303686,0.698265912049529,2.403816149630434
18,907.9483973101364,663.0386005260175,0.9494196782314474,0.4271281863108763
19,907.6004051465161,920.5086829664516,0.5455774022580523,1.2082587685946846
20,480.45817558631234,1031.8571492611995,0.8041697931372129,0.6132505632566333
21,1281.5953359993816,872.4052536900098,0.5475060761687676,2.7141951149224597
22,979.7481964547386,875.3602115254992,0.8422194094334057,1.3089668663023948
23,923.0115060098748,934.0910370086741,0.8350859672064718,1.0375435778412887
24,1227.9711743649975,754.7814241677899,0.46545884410044325,2.984092671342108
25,540.928945315622,1023.862619082988,0.6914445667056092,1.1152543040427108
26,936.9337229672967,901.5075314873848,0.7913182902334234,0.7042554283763129
27,927.9672247064095,1288.5572663462074,0.8751263759293457,1.226981626011044
28,1069.2056295152847,522.2460347246657,0.27153083212910917,2.8537386507760814
29,766.7105108158676,922.4831035528308,0.8250676087792763,1.3434196499152085
30,712.3918450664765,724.1376485107752,0.5396264914807128,1.5578369782252812
31,921.6740566520847,1031.718721924729,0.7740300341372345,0.7121580315294318
32,899.4971070946319,867.5469370009782,0.8528369217333885,0.7719455240998595
33,1039.6140214874285,980.7484249774578,0.46577397466207326,3.391291234665806
34,995.7863260430607,1245.763528029029,0.5870245640143824,2.247345652178429
35,996.8650286961739,753.2441296915936,0.11636357468045451,4.278295567335427
36,744.8081730111766,1014.102026255991,0.8654953899163192,0.9503337901651836
37,844.0959930161763,674.7044729445506,0.4119250248085481,2.5151342992551275
38,746.5298871706075,859.1293271220512,0.5924944849152671,1.9033871885926346
39,833.001755656607,1024.9430192846166,0.7960984374774457,1.0658616387826747
40,790.3918495632007,865.104033632996,0.44821593470808585,3.4762308384978233
41,881.349171793519,824.0855418834687,0.7050895152181857,2.1255237282033836
42,1056.555482598283,1019.7882605914738,0.7872473531794263,1.5574955237106374
43,997.7540278351946,916.2670214255539,0.638898839148093,1.922873186394404
44,727.9835710292135,716.9724020436838,0.670360808548998,2.113485517874016
45,839.9695929548006,999.7652507849646,0.7542413304149456,0.7087664150146458
46,1033.0853824196236,1343.5924115508221,0.747374794783937,1.8226001797871387
47,673.6395588871865,762.937436859901,0.33649457253925175,1.915906747769998
48,937.1257830886013,951.4069445294775,0.9074923080363555,1.1075698783334251
49,1033.7651827242219,560.0146697849748,0.5298248028417171,1.9964988943032513
50,633.3419782513358,1209.3825879522885,0.9192332927738691,1.0145626078519612
51,1025.5498116380008,794.2610167308146,0.40397857881248733,1.5332276917468288
52,942.5812276691609,896.6094233000779,0.47704049668858217,3.18454931168583
53,1030.0808426865021,671.1096592334495,0.4919560618399831,3.2599205284309
54,560.2933534502135,1074.184846874545,0.23015331136012004,1.8619195628300163
55,910.4233006363785,902.3971751387604,0.4594792147563339,1.5058441363147954
56,855.2000719753454,1034.4691118683613,0.8917268169058764,0.9737149241371535
57,929.9859192080717,620.8233532828837,0.39733023854985394,3.88464928828637
58,836.4027937616004,1161.9353949916565,0.4343381087907634,1.8700288913828689
59,848.3491043810532,1232.765636381122,0.5887791746522096,2.708051717446302
60,1028.981548335349,1003.5555068975834,0.7370122224406122,2.05460850520368
